DEPTH,DEPT,CALI,COND,DENS,GR,NPHI,RES,SONIC,One-way time,Input interval velocity,Output interval velocity,Drift,RC,AI,Resampled AI,Input interval velocity,Output interval velocity,Calibrated sonic log,Residual drift log
1674,1674,-999.25,115.6308975,2.085799933,21.53120041,0.367500007,8.648200035,138.6000061,25.34037399,2810596.75,2559389.25,0,-999.25,3.463717699,-999.25,2559389.25,9406.866211,22.53642654,-128.5336761
1674.5,1674.5,-999.25,127.8853989,2.073699951,18.75,0.379700005,7.81949997,139.1000061,25.37816429,2810991.75,2559389.25,0,-999.25,3.448161602,-999.25,2559389.25,9278.44043,23.03643036,-128.6080475
1675,1675,-999.25,141.9165039,2.068900108,18.25,0.412999988,7.04640007,146.199997,25.42760086,2811386.75,2559389.25,0,-999.25,3.240129232,-999.25,2559389.25,9150.014648,30.13641739,-128.69487
1675.5,1675.5,-999.25,158.6786957,2.072000027,18.7968998,0.505599976,6.302000046,149.3999939,25.48228645,2811782,2559389.25,0,-999.25,3.153612375,-999.25,2559389.25,9156.375977,33.33641815,-128.7985992
1676,1676,-999.25,189.2238007,2.069299936,20.875,0.523100019,5.284699917,142.5300907,25.53746414,2812177,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9162.737305,33.36369324,-128.9075775
1676.5,1676.5,-999.25,224.9105072,2.026499987,21.53120041,0.518999994,4.446199894,141.7989189,25.59264183,2812572,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9169.099609,33.39096451,-129.016571
1677,1677,-999.25,259.0840149,1.966400027,22.9375,0.49849999,3.8598001,141.0677472,25.64781952,2812967,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9175.460938,33.41823959,-129.1255493
1677.5,1677.5,-999.25,289.8599854,1.983399987,22.2031002,0.5273,3.449899912,140.3365754,25.70299721,2813362,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9181.822266,33.44551468,-129.2345276
1678,1678,-999.25,300.1180115,2.050100088,22.53129959,0.536000013,3.332000017,139.6054037,25.7581749,2813757.25,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9188.183594,33.47278595,-129.3435211
1678.5,1678.5,-999.25,296.5448914,2.089999914,20.15629959,0.547399998,3.372200012,138.8742319,25.81335449,2814152.25,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9194.544922,33.50006104,-129.4529877
1679,1679,-999.25,290.8216858,2.114599943,19.1093998,0.542599976,3.438499928,138.1430601,25.86853218,2814547.25,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9200.907227,33.52733231,-129.5629578
1679.5,1679.5,-999.25,283.1210022,2.140599966,17.4375,0.572799981,3.532099962,137.4118884,25.92370987,2814942.25,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9207.268555,33.55460739,-129.6729126
1680,1680,-999.25,285.013794,2.153300047,16.15629959,0.524999976,3.508599997,136.6807166,25.97888756,2815337.25,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9213.629883,33.58188248,-129.7828827
1680.5,1680.5,-999.25,288.9318848,2.143599987,16.5468998,0.511799991,3.460999966,135.9495448,26.03406525,2815732.5,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9214.884766,33.60915375,-129.8928375
1681,1681,-999.25,282.7323914,2.121999979,17.2343998,0.474799991,3.536900044,149.699997,26.08924294,2816127.5,2559389.25,0,-999.25,3.145714283,-999.25,2559389.25,9216.139648,33.63642883,-130.0028076
1681.5,1681.5,-999.25,272.8247986,2.108599901,18.5781002,0.486200005,3.665400028,148.3000031,26.14212418,2816522.5,2559389.25,0,-999.25,3.182878971,-999.25,2559389.25,9217.395508,32.23642349,-130.1104736
1682,1682,-999.25,261.6448059,2.102699995,20.8125,0.450700015,3.822000027,149.199997,26.19648171,2816917.5,2559389.25,0,-999.25,3.158897638,-999.25,2559389.25,9218.650391,33.13641357,-130.2173309
1682.5,1682.5,-999.25,247.5388947,2.101599932,22.2343998,0.407499999,4.039800167,143.1085868,26.25051117,2817312.5,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9219.905273,33.13165283,-130.3256683
1683,1683,-999.25,236.478302,2.111299992,21.3281002,0.429100007,4.228700161,143.2328932,26.30454063,2817707.75,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9221.160156,33.12689209,-130.4339905
1683.5,1683.5,-999.25,230.8733978,2.124900103,20.6875,0.436399996,4.331399918,143.3571995,26.3585701,2818102.75,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9222.415039,33.12212753,-130.5423279
1684,1684,-999.25,224.4710999,2.128700018,19.4218998,0.499900013,4.454899788,143.4815058,26.41259956,2818497.75,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9223.670898,33.11736679,-130.65065
1684.5,1684.5,-999.25,212.7537994,2.118900061,20.1875,0.465499997,4.700300217,143.6058122,26.46662903,2818892.75,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9224.925781,33.11260605,-130.7589874
1685,1685,-999.25,198.5149994,2.120199919,19.0156002,0.470999986,5.037399769,143.7301185,26.52065849,2819287.75,2559389.25,0,-999.25,-999.25,-999.25,2559389.25,9226.180664,33.10784531,-130.8673096
1685.5,1685.5,-999.25,190.9841003,2.098099947,20.2968998,0.457500011,5.236000061,143.8544248,26.57468796,2819682.75,2578283.5,0,-999.25,-999.25,-999.25,2578283.5,9226.180664,33.10308456,-130.975647
1686,1686,-999.25,193.2877045,2.104099989,22.2031002,0.489800006,5.173600197,143.9787312,26.62871742,2820078,2597177.5,0,-999.25,-999.25,-999.25,2597177.5,9226.180664,33.09832001,-131.0839844
1686.5,1686.5,-999.25,204.5525055,2.096100092,20.6718998,0.493900001,4.888700008,144.1030375,26.68274689,2820473,2616071.75,0,-999.25,-999.25,-999.25,2616071.75,9226.180664,33.09355927,-131.1923065
1687,1687,-999.25,218.783905,2.072099924,21.5625,0.474900007,4.570700169,144.2273438,26.73677635,2820868,2634966,0,-999.25,-999.25,-999.25,2634966,9226.180664,33.08879852,-131.3006439
1687.5,1687.5,-999.25,230.4707031,2.043499947,19.59379959,0.4208,4.338900089,144.3516501,26.79080772,2821263,2653860,0,-999.25,-999.25,-999.25,2653860,9226.180664,33.08403778,-131.4089661
1688,1688,-999.25,232.4060059,2.037800074,21.6875,0.483599991,4.302800179,144.4759565,26.84483719,2821658,2672754.25,0,-999.25,-999.25,-999.25,2672754.25,9226.180664,33.07927704,-131.5173035
1688.5,1688.5,-999.25,229.9317017,2.03550005,19.53129959,0.536000013,4.349100113,144.6002628,26.89886665,2822053.25,2691648.5,0,-999.25,-999.25,-999.25,2691648.5,9226.180664,33.0745163,-131.6256256
1689,1689,-999.25,234.0442047,2.058700085,18.5156002,0.570599973,4.272699833,144.7245691,26.95289612,2822448.25,2710542.75,0,-999.25,-999.25,-999.25,2710542.75,9226.180664,33.06975174,-131.733963
1689.5,1689.5,-999.25,245.3795013,2.055099964,17.8125,0.503700018,4.075300217,144.8488755,27.00692558,2822843.25,2729436.75,0,-999.25,-999.25,-999.25,2729436.75,9226.180664,33.064991,-131.8423004
1690,1690,-999.25,259.7952881,2.028800011,17.6875,0.498100013,3.84920001,144.9731818,27.06095505,2823238.25,2748331,0,-999.25,-999.25,-999.25,2748331,9226.180664,33.06023026,-131.9506226
1690.5,1690.5,-999.25,268.8275147,1.979300022,17.84379959,0.53399998,3.719899893,145.0974881,27.11498451,2823633.25,2755927.25,0,-999.25,-999.25,-999.25,2755927.25,9226.180664,33.05546951,-132.05896
1691,1691,-999.25,270.4858093,1.970499992,18.40629959,0.577099979,3.697099924,145.2217945,27.16901398,2824028.5,2763523.5,0,-999.25,-999.25,-999.25,2763523.5,9226.180664,33.05070877,-132.1672821
1691.5,1691.5,-999.25,276.4823914,1.988899946,19.3593998,0.569899976,3.616899967,145.3461008,27.22304344,2824293.25,2771119.75,0,-999.25,-999.25,-999.25,2771119.75,9226.180664,33.04594421,-132.2756195
1692,1692,-999.25,295.710907,2.03550005,20.3593998,0.549899995,3.381700039,145.4704071,27.27707291,2824293.25,2778716,0,-999.25,-999.25,-999.25,2778716,9226.180664,33.04118347,-132.3839417
1692.5,1692.5,-999.25,323.0458069,2.086499929,19.59379959,0.502499998,3.095499992,145.5947135,27.33110237,2824293.25,2786312,0,-999.25,-999.25,-999.25,2786312,9226.180664,33.03642273,-132.4922791
1693,1693,-999.25,351.8565979,2.129600048,17.9218998,0.504400015,2.842099905,145.7190198,27.38513184,2824293.25,2793908.25,0,-999.25,-999.25,-999.25,2793908.25,9226.180664,33.03166199,-132.5999756
1693.5,1693.5,-999.25,383.054596,2.110199928,17.5,0.53399998,2.610599995,145.8433261,27.4391613,2824293.25,2801504.5,0,-999.25,-999.25,-999.25,2801504.5,9226.180664,33.02690125,-132.7076874
1694,1694,-999.25,412.8800049,2.106800079,17.5,0.586399972,2.421999931,145.9676324,27.49319077,2824293.25,2809100.75,0,-999.25,-999.25,-999.25,2809100.75,9226.180664,33.02213669,-132.8153839
1694.5,1694.5,-999.25,444.6990051,2.092099905,16.2656002,0.601199985,2.248699904,146.0919388,27.54722023,2824293.25,2816697,0,-999.25,-999.25,-999.25,2816697,9226.180664,33.01737595,-132.9230957
1695,1695,-999.25,477.050415,2.113500118,15.8593998,0.593999982,2.096199989,146.2162451,27.6012497,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9226.180664,33.0126152,-133.0307922
1695.5,1695.5,-999.25,497.3132935,2.116600037,16,0.601100028,2.010799885,146.3405514,27.65527916,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9229.12207,33.00785446,-133.1384888
1696,1696,-999.25,511.4143982,2.122400045,16.6718998,0.580500007,1.95539999,146.4648578,27.70930862,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9232.063477,33.00309372,-133.2462006
1696.5,1696.5,-999.25,517.3657837,2.138000011,16.1093998,0.625100017,1.932899952,146.5891641,27.76333809,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9235.005859,32.99832916,-133.3538971
1697,1697,-999.25,513.8781128,2.118599892,13.85159969,0.580299974,1.94599998,146.7134704,27.81736755,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9237.947266,32.99356842,-133.4615936
1697.5,1697.5,-999.25,507.5588074,2.083199978,15.1093998,0.553300023,1.970199943,146.8377768,27.87139702,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9240.888672,32.98880768,-133.5693054
1698,1698,-999.25,496.7804871,2.019299984,16.5,0.488499999,2.013000011,146.9620831,27.92542839,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9243.830078,32.98404694,-133.677002
1698.5,1698.5,-999.25,475.9773865,2.00880003,16.7968998,0.521099985,2.100899935,147.0863894,27.97945786,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9246.771484,32.97928619,-133.7847137
1699,1699,-999.25,451.9414063,2.063800097,17.2031002,0.550700009,2.21269989,147.2106957,28.03348732,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9249.713867,32.97452545,-133.8924103
1699.5,1699.5,-999.25,431.0333862,2.102499962,17.125,0.565400004,2.319999933,147.3350021,28.08751679,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9252.655273,32.9697609,-134.0001068
1700,1700,-999.25,408.3120117,2.112999916,19.71879959,0.557099998,2.449100018,147.4593084,28.14154625,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9255.59668,32.96500015,-134.1078186
1700.5,1700.5,-999.25,388.100708,2.132400036,18.1406002,0.528299987,2.576699972,147.5836147,28.19557571,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9277.019531,32.96023941,-134.2155151
1701,1701,-999.25,373.7249146,2.137200117,17.25,0.533399999,2.675800085,147.7079211,28.24960518,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9298.443359,32.95547867,-134.3232117
1701.5,1701.5,-999.25,364.1695862,2.092799902,15.16409969,0.565599978,2.746000052,147.8322274,28.30363464,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9319.867188,32.95071793,-134.4309235
1702,1702,-999.25,359.7477112,2.043400049,14.65620041,0.5625,2.779700041,147.9565337,28.35766411,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9341.290039,32.94595337,-134.53862
1702.5,1702.5,-999.25,358.4226074,2.039599896,14.77340031,0.554199994,2.789999962,148.0808401,28.41169357,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9362.712891,32.94119263,-134.6463318
1703,1703,-999.25,361.5805054,2.051000118,15.03909969,0.56220001,2.765599966,149,28.46572304,2824293.25,2824293.25,0,-999.25,3.16419816,-999.25,2824293.25,9384.136719,32.93643189,-134.7540283
1703.5,1703.5,-999.25,368.1755981,2.075700045,15.72659969,0.619300008,2.716099978,149.5,28.52057266,2824293.25,2824293.25,0,-999.25,3.150975704,-999.25,2824293.25,9405.560547,33.43642807,-134.8625641
1704,1704,-999.25,379.4045105,2.071700096,16.46879959,0.637799978,2.635699987,149.699997,28.57575035,2824293.25,2824293.25,0,-999.25,3.145714283,-999.25,2824293.25,9426.983398,33.63642883,-134.972229
1704.5,1704.5,-999.25,396.5239868,2.035399914,16.4531002,0.59920001,2.521899939,149.103881,28.62617111,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9448.40625,33.39476013,-135.0822296
1705,1705,-999.25,421.5447998,1.989799976,17.15629959,0.564899981,2.372200012,149.2603689,28.67659187,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9469.830078,33.15309525,-135.1922302
1705.5,1705.5,-999.25,451.509491,1.995800018,17.2968998,0.590799987,2.214799881,149.4168568,28.72701263,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9583.521484,32.91142654,-135.3022461
1706,1706,-999.25,481.3822937,2.065999985,18.0156002,0.617600024,2.077399969,149.5733447,28.7774334,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9697.212891,32.66976166,-135.4122467
1706.5,1706.5,-999.25,507.9023132,2.15109992,16.2343998,0.616599977,1.968899965,149.7298327,28.82785416,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9810.905273,32.42809296,-135.5222473
1707,1707,-999.25,521.6790772,2.156199932,14.6328001,0.598200023,1.916900039,149.8863206,28.87827492,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9924.59668,32.18642426,-135.6322479
1707.5,1707.5,-999.25,519.5980225,2.164700031,13.53120041,0.557799995,1.924600005,150.0428085,28.92869568,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10038.28809,31.94475937,-135.7327271
1708,1708,-999.25,499.2246094,2.198299885,15.1875,0.550499976,2.003099918,150.1992964,28.97911644,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10151.97949,31.70309258,-135.8332214
1708.5,1708.5,-999.25,453.1238098,2.195499897,15.46870041,0.543099999,2.206899881,150.3557844,29.0295372,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10265.6709,31.46142578,-135.9337158
1709,1709,-999.25,402.4668884,2.151900053,15.8906002,0.513899982,2.484699965,150.5122723,29.07995796,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10379.36328,31.21975708,-136.0341949
1709.5,1709.5,-999.25,368.8763123,2.092099905,14.4921999,0.495599985,2.710900068,150.6687602,29.13037872,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10493.05469,30.97809029,-136.1346741
1710,1710,-999.25,353.1274109,2.094199896,16.25,0.465700001,2.831799984,146.8000031,29.18079948,2824293.25,2824293.25,0,-999.25,3.223583698,-999.25,2824293.25,10606.74609,30.73642349,-136.2351685
1710.5,1710.5,-999.25,342.9794006,2.121400118,17.6406002,0.560400009,2.915600061,142.6000061,29.224329,2824293.25,2824293.25,0,-999.25,3.342697859,-999.25,2824293.25,10572.80371,26.53643227,-136.3287659
1711,1711,-999.25,328.2833862,2.121799946,19.65629959,0.58890003,3.046099901,139.5,29.26277542,2824293.25,2824293.25,0,-999.25,3.435807228,-999.25,2824293.25,10538.86035,23.43642616,-136.4103851
1711.5,1711.5,-999.25,304.3323975,2.120599985,18.1718998,0.581499994,3.285900116,144.5,29.30942345,2824293.25,2824293.25,0,-999.25,3.287847996,-999.25,2824293.25,10504.91797,28.43642616,-136.4951324
1712,1712,-999.25,286.351593,2.088500023,16.78129959,0.534099996,3.492199898,146.4247607,29.36017227,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10470.97461,28.55006218,-136.5880737
1712.5,1712.5,-999.25,290.6051941,2.09010005,15.75,0.54369998,3.441099882,146.2643563,29.4109211,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10437.03223,28.6636982,-136.681015
1713,1713,-999.25,315.1459045,2.086699963,14.9843998,0.550199986,3.173099995,146.1039518,29.46166992,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10403.08984,28.77733612,-136.7739563
1713.5,1713.5,-999.25,350.1087036,2.10619998,14.9921999,0.513400018,2.856300116,145.9435474,29.51241875,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10369.14648,28.89097214,-136.8668976
1714,1714,-999.25,389.2036133,2.072000027,16.03129959,0.469599992,2.569299936,145.783143,29.56316757,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10335.2041,29.00460815,-136.9598389
1714.5,1714.5,-999.25,424.5784912,2.045099974,15.27340031,0.493200004,2.35529995,145.6227386,29.6139164,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10301.26074,29.11824417,-137.0527802
1715,1715,-999.25,450.4487915,2.035599947,14.5781002,0.555999994,2.220000029,145.4623341,29.66466522,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10267.31836,29.23188019,-137.1457214
1715.5,1715.5,-999.25,471.8799133,2.0625,13.96870041,0.58829999,2.119199991,145.3019297,29.71541405,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10266.62695,29.34551621,-137.2386627
1716,1716,-999.25,489.225708,2.051100016,16.03129959,0.592800021,2.04399991,145.1415253,29.76616287,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10265.93652,29.45915413,-137.331604
1716.5,1716.5,-999.25,506.6536865,2.019799948,16.40629959,0.560000002,1.973700047,144.9811209,29.8169117,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10265.24512,29.57279015,-137.4245453
1717,1717,-999.25,527.5875855,1.958199978,16.40629959,0.571500003,1.895400047,144.8207164,29.86766052,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10264.55371,29.68642616,-137.5174866
1717.5,1717.5,-999.25,552.2600098,1.863399983,16.4375,0.585900009,1.810700059,144.660312,29.91840744,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10263.86328,29.80006218,-137.6186371
1718,1718,-999.25,580.5166016,1.856299996,15.9218998,0.547800005,1.722599983,144.4999076,29.96915627,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10263.17188,29.9136982,-137.7197723
1718.5,1718.5,-999.25,607.6116943,1.896000028,15.9296999,0.525900006,1.645799995,144.3395031,30.01990509,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10262.48047,30.02733612,-137.8209229
1719,1719,-999.25,628.6005249,1.981699944,15.34379959,0.479699999,1.590800047,144.1790987,30.07065392,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10261.78906,30.14097214,-137.9220581
1719.5,1719.5,-999.25,633.5344238,2.007600069,15.21090031,0.524600029,1.578400016,144.0186943,30.12140274,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10261.09863,30.25460815,-138.0232086
1720,1720,-999.25,616.815918,2.04640007,16.5781002,0.535000026,1.621199966,143.8582899,30.17215157,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10260.40723,30.36824417,-138.1243439
1720.5,1720.5,-999.25,575.7584229,2.091300011,16.15629959,0.566900015,1.736799955,143.6978854,30.22290039,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10162.60449,30.48188019,-138.2254944
1721,1721,-999.25,519.8325195,2.122400045,17.6875,0.564599991,1.923699975,143.537481,30.27364922,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,10064.80078,30.59551621,-138.3266296
1721.5,1721.5,-999.25,462.2532044,2.125699997,16.03129959,0.575999975,2.163300037,143.3770766,30.32439804,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9966.998047,30.70915413,-138.4277802
1722,1722,-999.25,416.5645142,2.119899988,17.6406002,0.554400027,2.400599957,143.2166722,30.37514687,2824293.25,2824293.25,0,-999.25,-999.25,-999.25,2824293.25,9869.194336,30.82279015,-138.5289154
1722.5,1722.5,-999.25,382.3388977,2.116600037,18.2031002,0.59649998,2.615499973,147,30.42589569,2824293.25,2824293.25,0,-999.25,3.218102217,-999.25,2824293.25,9771.391602,30.93642616,-138.6300659
1723,1723,-999.25,343.535614,2.082400084,19.59379959,0.636900008,2.910900116,140.8999939,30.46663666,2824293.25,2824293.25,0,-999.25,3.393187285,-999.25,2824293.25,9673.588867,24.83641434,-138.7211914
1723.5,1723.5,-999.25,294.0237122,2.079200029,18.2343998,0.663399994,3.40109992,142.3999939,30.50984001,2824293.25,2824293.25,0,-999.25,3.348567724,-999.25,2824293.25,9575.785156,26.33641243,-138.8047791
